Topic Volume,Volume1,Volume2,Problem,Problem link
Problem Solving Paradigms,Dynamic Programming,Coin Change (CC),11517 - Exact Change,https://onlinejudge.org/index.php?option=com_onlinejudge&Itemid=8&category=653&page=show_problem&problem=2512
Problem Solving Paradigms,Dynamic Programming,Coin Change (CC),11137 - Ingenuous Cubrency,https://onlinejudge.org/index.php?option=com_onlinejudge&Itemid=8&category=653&page=show_problem&problem=2078
Problem Solving Paradigms,Dynamic Programming,Coin Change (CC),10313 - Pay the Price,https://onlinejudge.org/index.php?option=com_onlinejudge&Itemid=8&category=653&page=show_problem&problem=1254
Problem Solving Paradigms,Dynamic Programming,Coin Change (CC),147 - Dollars,https://onlinejudge.org/index.php?option=com_onlinejudge&Itemid=8&category=653&page=show_problem&problem=83
Problem Solving Paradigms,Dynamic Programming,Coin Change (CC),10306 - e-Coins,https://onlinejudge.org/index.php?option=com_onlinejudge&Itemid=8&category=653&page=show_problem&problem=1247
Problem Solving Paradigms,Dynamic Programming,Coin Change (CC),674 - Coin Change,https://onlinejudge.org/index.php?option=com_onlinejudge&Itemid=8&category=653&page=show_problem&problem=615
Problem Solving Paradigms,Dynamic Programming,Longest Increasing Subsequence (LIS),10534 - Wavio Sequence,https://onlinejudge.org/index.php?option=com_onlinejudge&Itemid=8&category=651&page=show_problem&problem=1475
Problem Solving Paradigms,Dynamic Programming,Longest Increasing Subsequence (LIS),481 - What Goes Up,https://onlinejudge.org/index.php?option=com_onlinejudge&Itemid=8&category=651&page=show_problem&problem=422
Problem Solving Paradigms,Dynamic Programming,Longest Increasing Subsequence (LIS),11368 - Nested Dolls,https://onlinejudge.org/index.php?option=com_onlinejudge&Itemid=8&category=651&page=show_problem&problem=2353
Problem Solving Paradigms,Dynamic Programming,Longest Increasing Subsequence (LIS),437 - The Tower of Babylon,https://onlinejudge.org/index.php?option=com_onlinejudge&Itemid=8&category=651&page=show_problem&problem=378
Problem Solving Paradigms,Dynamic Programming,Longest Increasing Subsequence (LIS),1196 - Tiling Up Blocks,https://onlinejudge.org/index.php?option=com_onlinejudge&Itemid=8&category=651&page=show_problem&problem=3637
Problem Solving Paradigms,Dynamic Programming,Longest Increasing Subsequence (LIS),111 - History Grading,https://onlinejudge.org/index.php?option=com_onlinejudge&Itemid=8&category=651&page=show_problem&problem=47
Problem Solving Paradigms,Dynamic Programming,Longest Increasing Subsequence (LIS),11456 - Trainsorting,https://onlinejudge.org/index.php?option=com_onlinejudge&Itemid=8&category=651&page=show_problem&problem=2451
Problem Solving Paradigms,Dynamic Programming,Longest Increasing Subsequence (LIS),497 - Strategic Defense Initiative,https://onlinejudge.org/index.php?option=com_onlinejudge&Itemid=8&category=651&page=show_problem&problem=438
Problem Solving Paradigms,Dynamic Programming,Longest Increasing Subsequence (LIS),231 - Testing the CATCHER,https://onlinejudge.org/index.php?option=com_onlinejudge&Itemid=8&category=651&page=show_problem&problem=167
Problem Solving Paradigms,Dynamic Programming,Longest Increasing Subsequence (LIS),10131 - Is Bigger Smarter?,https://onlinejudge.org/index.php?option=com_onlinejudge&Itemid=8&category=651&page=show_problem&problem=1072
Problem Solving Paradigms,Dynamic Programming,Longest Increasing Subsequence (LIS),11790 - Murcia's Skyline,https://onlinejudge.org/index.php?option=com_onlinejudge&Itemid=8&category=651&page=show_problem&problem=2890
Problem Solving Paradigms,Dynamic Programming,Max 1D Range Sum,10755 - Garbage Heap,https://onlinejudge.org/index.php?option=com_onlinejudge&Itemid=8&category=649&page=show_problem&problem=1696
Problem Solving Paradigms,Dynamic Programming,Max 1D Range Sum,507 - Jill Rides Again,https://onlinejudge.org/index.php?option=com_onlinejudge&Itemid=8&category=649&page=show_problem&problem=448
Problem Solving Paradigms,Dynamic Programming,Max 1D Range Sum,787 - Maximum Sub-sequence Product,https://onlinejudge.org/index.php?option=com_onlinejudge&Itemid=8&category=649&page=show_problem&problem=728
Problem Solving Paradigms,Dynamic Programming,Max 1D Range Sum,10684 - The jackpot,https://onlinejudge.org/index.php?option=com_onlinejudge&Itemid=8&category=649&page=show_problem&problem=1625
Problem Solving Paradigms,Dynamic Programming,Max 2D Range Sum,836 - Largest Submatrix,https://onlinejudge.org/index.php?option=com_onlinejudge&Itemid=8&category=650&page=show_problem&problem=777
Problem Solving Paradigms,Dynamic Programming,Max 2D Range Sum,108 - Maximum Sum,https://onlinejudge.org/index.php?option=com_onlinejudge&Itemid=8&category=650&page=show_problem&problem=44
Problem Solving Paradigms,Dynamic Programming,Max 2D Range Sum,10667 - Largest Block,https://onlinejudge.org/index.php?option=com_onlinejudge&Itemid=8&category=650&page=show_problem&problem=1608
Problem Solving Paradigms,Dynamic Programming,Max 2D Range Sum,10074 - Take the Land,https://onlinejudge.org/index.php?option=com_onlinejudge&Itemid=8&category=650&page=show_problem&problem=1015
Problem Solving Paradigms,Dynamic Programming,Max 2D Range Sum,11951 - Area,https://onlinejudge.org/index.php?option=com_onlinejudge&Itemid=8&category=650&page=show_problem&problem=3102
Problem Solving Paradigms,Dynamic Programming,Max 2D Range Sum,10827 - Maximum sum on a torus,https://onlinejudge.org/index.php?option=com_onlinejudge&Itemid=8&category=650&page=show_problem&problem=1768
Problem Solving Paradigms,Dynamic Programming,Max 2D Range Sum,983 - Localized Summing for Blurring,https://onlinejudge.org/index.php?option=com_onlinejudge&Itemid=8&category=650&page=show_problem&problem=924
Problem Solving Paradigms,Dynamic Programming,Non Classical (The Easier Ones),10912 - Simple Minded Hashing,https://onlinejudge.org/index.php?option=com_onlinejudge&Itemid=8&category=655&page=show_problem&problem=1853
Problem Solving Paradigms,Dynamic Programming,Non Classical (The Easier Ones),11026 - A Grouping Problem,https://onlinejudge.org/index.php?option=com_onlinejudge&Itemid=8&category=655&page=show_problem&problem=1967
Problem Solving Paradigms,Dynamic Programming,Non Classical (The Easier Ones),11703 - sqrt log sin,https://onlinejudge.org/index.php?option=com_onlinejudge&Itemid=8&category=655&page=show_problem&problem=2750
Problem Solving Paradigms,Dynamic Programming,Non Classical (The Easier Ones),10446 - The Marriage Interview :-),https://onlinejudge.org/index.php?option=com_onlinejudge&Itemid=8&category=655&page=show_problem&problem=1387
Problem Solving Paradigms,Dynamic Programming,Non Classical (The Easier Ones),10400 - Game Show Math,https://onlinejudge.org/index.php?option=com_onlinejudge&Itemid=8&category=655&page=show_problem&problem=1341
Problem Solving Paradigms,Dynamic Programming,Non Classical (The Easier Ones),10688 - The Poor Giant,https://onlinejudge.org/index.php?option=com_onlinejudge&Itemid=8&category=655&page=show_problem&problem=1629
Problem Solving Paradigms,Dynamic Programming,Non Classical (The Easier Ones),10337 - Flight Planner,https://onlinejudge.org/index.php?option=com_onlinejudge&Itemid=8&category=655&page=show_problem&problem=1278
Problem Solving Paradigms,Dynamic Programming,Non Classical (The Easier Ones),1261 - String Popping,https://onlinejudge.org/index.php?option=com_onlinejudge&Itemid=8&category=655&page=show_problem&problem=3702
Problem Solving Paradigms,Dynamic Programming,Non Classical (The Easier Ones),10036 - Divisibility,https://onlinejudge.org/index.php?option=com_onlinejudge&Itemid=8&category=655&page=show_problem&problem=977
Problem Solving Paradigms,Dynamic Programming,Non Classical (The Easier Ones),10943 - How do you add?,https://onlinejudge.org/index.php?option=com_onlinejudge&Itemid=8&category=655&page=show_problem&problem=1884
Problem Solving Paradigms,Dynamic Programming,Non Classical (The Easier Ones),11420 - Chest of Drawers,https://onlinejudge.org/index.php?option=com_onlinejudge&Itemid=8&category=655&page=show_problem&problem=2415
Problem Solving Paradigms,Dynamic Programming,Non Classical (The Easier Ones),11407 - Squares,https://onlinejudge.org/index.php?option=com_onlinejudge&Itemid=8&category=655&page=show_problem&problem=2402
Problem Solving Paradigms,Dynamic Programming,Non Classical (The Easier Ones),10721 - Bar Codes,https://onlinejudge.org/index.php?option=com_onlinejudge&Itemid=8&category=655&page=show_problem&problem=1662
Problem Solving Paradigms,Dynamic Programming,Non Classical (The Easier Ones),11450 - Wedding shopping,https://onlinejudge.org/index.php?option=com_onlinejudge&Itemid=8&category=655&page=show_problem&problem=2445
Problem Solving Paradigms,Dynamic Programming,Non Classical (The Easier Ones),10520 - Determine it,https://onlinejudge.org/index.php?option=com_onlinejudge&Itemid=8&category=655&page=show_problem&problem=1461
Problem Solving Paradigms,Dynamic Programming,Non Classical (The Easier Ones),116 - Unidirectional TSP,https://onlinejudge.org/index.php?option=com_onlinejudge&Itemid=8&category=655&page=show_problem&problem=52
Problem Solving Paradigms,Dynamic Programming,Non Classical (The Easier Ones),10980 - Lowest Price in Town,https://onlinejudge.org/index.php?option=com_onlinejudge&Itemid=8&category=655&page=show_problem&problem=1921
Problem Solving Paradigms,Dynamic Programming,Non Classical (The Easier Ones),10086 - Test the Rods,https://onlinejudge.org/index.php?option=com_onlinejudge&Itemid=8&category=655&page=show_problem&problem=1027
Problem Solving Paradigms,Dynamic Programming,Non Classical (The Easier Ones),10003 - Cutting Sticks,https://onlinejudge.org/index.php?option=com_onlinejudge&Itemid=8&category=655&page=show_problem&problem=944
Problem Solving Paradigms,Dynamic Programming,Non Classical (The Easier Ones),196 - Spreadsheet,https://onlinejudge.org/index.php?option=com_onlinejudge&Itemid=8&category=655&page=show_problem&problem=132
Problem Solving Paradigms,Dynamic Programming,Non Classical (The Easier Ones),10465 - Homer Simpson,https://onlinejudge.org/index.php?option=com_onlinejudge&Itemid=8&category=655&page=show_problem&problem=1406
Problem Solving Paradigms,Dynamic Programming,Non Classical (The Easier Ones),10910 - Marks Distribution,https://onlinejudge.org/index.php?option=com_onlinejudge&Itemid=8&category=655&page=show_problem&problem=1851
Problem Solving Paradigms,Dynamic Programming,Traveling Salesman Problem (TSP),11284 - Shopping Trip,https://onlinejudge.org/index.php?option=com_onlinejudge&Itemid=8&category=654&page=show_problem&problem=2259
Problem Solving Paradigms,Dynamic Programming,Traveling Salesman Problem (TSP),10496 - Collecting Beepers,https://onlinejudge.org/index.php?option=com_onlinejudge&Itemid=8&category=654&page=show_problem&problem=1437
Problem Solving Paradigms,Dynamic Programming,Traveling Salesman Problem (TSP),216 - Getting in Line,https://onlinejudge.org/index.php?option=com_onlinejudge&Itemid=8&category=654&page=show_problem&problem=152
Problem Solving Paradigms,Greedy,"Classical, Usually Easier",12321 - Gas Stations,https://onlinejudge.org/index.php?option=com_onlinejudge&Itemid=8&category=657&page=show_problem&problem=3743
Problem Solving Paradigms,Greedy,"Classical, Usually Easier",11264 - Coin Collector,https://onlinejudge.org/index.php?option=com_onlinejudge&Itemid=8&category=657&page=show_problem&problem=2231
Problem Solving Paradigms,Greedy,"Classical, Usually Easier",1193 - Radar Installation,https://onlinejudge.org/index.php?option=com_onlinejudge&Itemid=8&category=657&page=show_problem&problem=3634
Problem Solving Paradigms,Greedy,"Classical, Usually Easier",10382 - Watering Grass,https://onlinejudge.org/index.php?option=com_onlinejudge&Itemid=8&category=657&page=show_problem&problem=1323
Problem Solving Paradigms,Greedy,"Classical, Usually Easier",10020 - Minimal coverage,https://onlinejudge.org/index.php?option=com_onlinejudge&Itemid=8&category=657&page=show_problem&problem=961
Problem Solving Paradigms,Greedy,"Classical, Usually Easier",410 - Station Balance,https://onlinejudge.org/index.php?option=com_onlinejudge&Itemid=8&category=657&page=show_problem&problem=351
Problem Solving Paradigms,Greedy,"Classical, Usually Easier",12405 - Scarecrow,https://onlinejudge.org/index.php?option=com_onlinejudge&Itemid=8&category=657&page=show_problem&problem=3836
Problem Solving Paradigms,Greedy,"Classical, Usually Easier",11389 - The Bus Driver Problem,https://onlinejudge.org/index.php?option=com_onlinejudge&Itemid=8&category=657&page=show_problem&problem=2384
Problem Solving Paradigms,Greedy,Involving Sorting (Or The Input Is Already Sorted),12485 - Perfect Choir,https://onlinejudge.org/index.php?option=com_onlinejudge&Itemid=8&category=658&page=show_problem&problem=3929
Problem Solving Paradigms,Greedy,Involving Sorting (Or The Input Is Already Sorted),11729 - Commando War,https://onlinejudge.org/index.php?option=com_onlinejudge&Itemid=8&category=658&page=show_problem&problem=2829
Problem Solving Paradigms,Greedy,Involving Sorting (Or The Input Is Already Sorted),11269 - Setting Problems,https://onlinejudge.org/index.php?option=com_onlinejudge&Itemid=8&category=658&page=show_problem&problem=2236
Problem Solving Paradigms,Greedy,Involving Sorting (Or The Input Is Already Sorted),"11100 - The Trip, 2007",https://onlinejudge.org/index.php?option=com_onlinejudge&Itemid=8&category=658&page=show_problem&problem=2041
Problem Solving Paradigms,Greedy,Involving Sorting (Or The Input Is Already Sorted),11900 - Boiled Eggs,https://onlinejudge.org/index.php?option=com_onlinejudge&Itemid=8&category=658&page=show_problem&problem=3051
Problem Solving Paradigms,Greedy,Involving Sorting (Or The Input Is Already Sorted),10785 - The Mad Numerologist,https://onlinejudge.org/index.php?option=com_onlinejudge&Itemid=8&category=658&page=show_problem&problem=1726
Problem Solving Paradigms,Greedy,Involving Sorting (Or The Input Is Already Sorted),11292 - Dragon of Loowater,https://onlinejudge.org/index.php?option=com_onlinejudge&Itemid=8&category=658&page=show_problem&problem=2267
Problem Solving Paradigms,Greedy,Involving Sorting (Or The Input Is Already Sorted),11369 - Shopaholic,https://onlinejudge.org/index.php?option=com_onlinejudge&Itemid=8&category=658&page=show_problem&problem=2354
Problem Solving Paradigms,Greedy,Involving Sorting (Or The Input Is Already Sorted),10763 - Foreign Exchange,https://onlinejudge.org/index.php?option=com_onlinejudge&Itemid=8&category=658&page=show_problem&problem=1704
